dt_referencia,nr_ano,nr_mes,desc_nome_mes,desc_nome_mes_curto,nr_dia,desc_dia_semana,desc_dia_semana_curto,nr_dia_semana_iso,desc_ano_mes,desc_trimestre,desc_ano_trimestre,nr_semana_ano,dt_inicio_mes,dt_inicio_semana,nr_dia_semana_visual
2016-08-21,2016,8,Agosto,Ago,21,Domingo,Dom,7,2016-08,T3,2016-T3,33,2016-08-01,2016-08-15,1
2016-08-22,2016,8,Agosto,Ago,22,Segunda-Feira,Seg,1,2016-08,T3,2016-T3,34,2016-08-01,2016-08-22,2
2016-08-23,2016,8,Agosto,Ago,23,Terça-Feira,Ter,2,2016-08,T3,2016-T3,34,2016-08-01,2016-08-22,3
2016-08-24,2016,8,Agosto,Ago,24,Quarta-Feira,Qua,3,2016-08,T3,2016-T3,34,2016-08-01,2016-08-22,4
2016-08-25,2016,8,Agosto,Ago,25,Quinta-Feira,Qui,4,2016-08,T3,2016-T3,34,2016-08-01,2016-08-22,5
2016-08-26,2016,8,Agosto,Ago,26,Sexta-Feira,Sex,5,2016-08,T3,2016-T3,34,2016-08-01,2016-08-22,6
2016-08-27,2016,8,Agosto,Ago,27,Sábado,Sab,6,2016-08,T3,2016-T3,34,2016-08-01,2016-08-22,7
2016-08-28,2016,8,Agosto,Ago,28,Domingo,Dom,7,2016-08,T3,2016-T3,34,2016-08-01,2016-08-22,1
2016-08-29,2016,8,Agosto,Ago,29,Segunda-Feira,Seg,1,2016-08,T3,2016-T3,35,2016-08-01,2016-08-29,2
2016-08-30,2016,8,Agosto,Ago,30,Terça-Feira,Ter,2,2016-08,T3,2016-T3,35,2016-08-01,2016-08-29,3
2016-08-31,2016,8,Agosto,Ago,31,Quarta-Feira,Qua,3,2016-08,T3,2016-T3,35,2016-08-01,2016-08-29,4
2016-09-01,2016,9,Setembro,Set,1,Quinta-Feira,Qui,4,2016-09,T3,2016-T3,35,2016-09-01,2016-08-29,5
2016-09-02,2016,9,Setembro,Set,2,Sexta-Feira,Sex,5,2016-09,T3,2016-T3,35,2016-09-01,2016-08-29,6
2016-09-03,2016,9,Setembro,Set,3,Sábado,Sab,6,2016-09,T3,2016-T3,35,2016-09-01,2016-08-29,7
2016-09-04,2016,9,Setembro,Set,4,Domingo,Dom,7,2016-09,T3,2016-T3,35,2016-09-01,2016-08-29,1
2016-09-05,2016,9,Setembro,Set,5,Segunda-Feira,Seg,1,2016-09,T3,2016-T3,36,2016-09-01,2016-09-05,2
2016-09-06,2016,9,Setembro,Set,6,Terça-Feira,Ter,2,2016-09,T3,2016-T3,36,2016-09-01,2016-09-05,3
2016-09-07,2016,9,Setembro,Set,7,Quarta-Feira,Qua,3,2016-09,T3,2016-T3,36,2016-09-01,2016-09-05,4
2016-09-08,2016,9,Setembro,Set,8,Quinta-Feira,Qui,4,2016-09,T3,2016-T3,36,2016-09-01,2016-09-05,5
2016-09-09,2016,9,Setembro,Set,9,Sexta-Feira,Sex,5,2016-09,T3,2016-T3,36,2016-09-01,2016-09-05,6
2016-09-10,2016,9,Setembro,Set,10,Sábado,Sab,6,2016-09,T3,2016-T3,36,2016-09-01,2016-09-05,7
2016-09-11,2016,9,Setembro,Set,11,Domingo,Dom,7,2016-09,T3,2016-T3,36,2016-09-01,2016-09-05,1
2016-09-12,2016,9,Setembro,Set,12,Segunda-Feira,Seg,1,2016-09,T3,2016-T3,37,2016-09-01,2016-09-12,2
2016-09-13,2016,9,Setembro,Set,13,Terça-Feira,Ter,2,2016-09,T3,2016-T3,37,2016-09-01,2016-09-12,3
2016-09-14,2016,9,Setembro,Set,14,Quarta-Feira,Qua,3,2016-09,T3,2016-T3,37,2016-09-01,2016-09-12,4
2016-09-15,2016,9,Setembro,Set,15,Quinta-Feira,Qui,4,2016-09,T3,2016-T3,37,2016-09-01,2016-09-12,5
2016-09-16,2016,9,Setembro,Set,16,Sexta-Feira,Sex,5,2016-09,T3,2016-T3,37,2016-09-01,2016-09-12,6
2016-09-17,2016,9,Setembro,Set,17,Sábado,Sab,6,2016-09,T3,2016-T3,37,2016-09-01,2016-09-12,7
2016-09-18,2016,9,Setembro,Set,18,Domingo,Dom,7,2016-09,T3,2016-T3,37,2016-09-01,2016-09-12,1
2016-09-19,2016,9,Setembro,Set,19,Segunda-Feira,Seg,1,2016-09,T3,2016-T3,38,2016-09-01,2016-09-19,2
2016-09-20,2016,9,Setembro,Set,20,Terça-Feira,Ter,2,2016-09,T3,2016-T3,38,2016-09-01,2016-09-19,3
2016-09-21,2016,9,Setembro,Set,21,Quarta-Feira,Qua,3,2016-09,T3,2016-T3,38,2016-09-01,2016-09-19,4
2016-09-22,2016,9,Setembro,Set,22,Quinta-Feira,Qui,4,2016-09,T3,2016-T3,38,2016-09-01,2016-09-19,5
2016-09-23,2016,9,Setembro,Set,23,Sexta-Feira,Sex,5,2016-09,T3,2016-T3,38,2016-09-01,2016-09-19,6
2016-09-24,2016,9,Setembro,Set,24,Sábado,Sab,6,2016-09,T3,2016-T3,38,2016-09-01,2016-09-19,7
2016-09-25,2016,9,Setembro,Set,25,Domingo,Dom,7,2016-09,T3,2016-T3,38,2016-09-01,2016-09-19,1
2016-09-26,2016,9,Setembro,Set,26,Segunda-Feira,Seg,1,2016-09,T3,2016-T3,39,2016-09-01,2016-09-26,2
2016-09-27,2016,9,Setembro,Set,27,Terça-Feira,Ter,2,2016-09,T3,2016-T3,39,2016-09-01,2016-09-26,3
2016-09-28,2016,9,Setembro,Set,28,Quarta-Feira,Qua,3,2016-09,T3,2016-T3,39,2016-09-01,2016-09-26,4
2016-09-29,2016,9,Setembro,Set,29,Quinta-Feira,Qui,4,2016-09,T3,2016-T3,39,2016-09-01,2016-09-26,5
2016-09-30,2016,9,Setembro,Set,30,Sexta-Feira,Sex,5,2016-09,T3,2016-T3,39,2016-09-01,2016-09-26,6
2016-10-01,2016,10,Outubro,Out,1,Sábado,Sab,6,2016-10,T4,2016-T4,39,2016-10-01,2016-09-26,7
2016-10-02,2016,10,Outubro,Out,2,Domingo,Dom,7,2016-10,T4,2016-T4,39,2016-10-01,2016-09-26,1
2016-10-03,2016,10,Outubro,Out,3,Segunda-Feira,Seg,1,2016-10,T4,2016-T4,40,2016-10-01,2016-10-03,2
2016-10-04,2016,10,Outubro,Out,4,Terça-Feira,Ter,2,2016-10,T4,2016-T4,40,2016-10-01,2016-10-03,3
2016-10-05,2016,10,Outubro,Out,5,Quarta-Feira,Qua,3,2016-10,T4,2016-T4,40,2016-10-01,2016-10-03,4
2016-10-06,2016,10,Outubro,Out,6,Quinta-Feira,Qui,4,2016-10,T4,2016-T4,40,2016-10-01,2016-10-03,5
2016-10-07,2016,10,Outubro,Out,7,Sexta-Feira,Sex,5,2016-10,T4,2016-T4,40,2016-10-01,2016-10-03,6
2016-10-08,2016,10,Outubro,Out,8,Sábado,Sab,6,2016-10,T4,2016-T4,40,2016-10-01,2016-10-03,7
2016-10-09,2016,10,Outubro,Out,9,Domingo,Dom,7,2016-10,T4,2016-T4,40,2016-10-01,2016-10-03,1
2016-10-10,2016,10,Outubro,Out,10,Segunda-Feira,Seg,1,2016-10,T4,2016-T4,41,2016-10-01,2016-10-10,2
2016-10-11,2016,10,Outubro,Out,11,Terça-Feira,Ter,2,2016-10,T4,2016-T4,41,2016-10-01,2016-10-10,3
2016-10-12,2016,10,Outubro,Out,12,Quarta-Feira,Qua,3,2016-10,T4,2016-T4,41,2016-10-01,2016-10-10,4
2016-10-13,2016,10,Outubro,Out,13,Quinta-Feira,Qui,4,2016-10,T4,2016-T4,41,2016-10-01,2016-10-10,5
2016-10-14,2016,10,Outubro,Out,14,Sexta-Feira,Sex,5,2016-10,T4,2016-T4,41,2016-10-01,2016-10-10,6
2016-10-15,2016,10,Outubro,Out,15,Sábado,Sab,6,2016-10,T4,2016-T4,41,2016-10-01,2016-10-10,7
2016-10-16,2016,10,Outubro,Out,16,Domingo,Dom,7,2016-10,T4,2016-T4,41,2016-10-01,2016-10-10,1
2016-10-17,2016,10,Outubro,Out,17,Segunda-Feira,Seg,1,2016-10,T4,2016-T4,42,2016-10-01,2016-10-17,2
2016-10-18,2016,10,Outubro,Out,18,Terça-Feira,Ter,2,2016-10,T4,2016-T4,42,2016-10-01,2016-10-17,3
2016-10-19,2016,10,Outubro,Out,19,Quarta-Feira,Qua,3,2016-10,T4,2016-T4,42,2016-10-01,2016-10-17,4
2016-10-20,2016,10,Outubro,Out,20,Quinta-Feira,Qui,4,2016-10,T4,2016-T4,42,2016-10-01,2016-10-17,5
2016-10-21,2016,10,Outubro,Out,21,Sexta-Feira,Sex,5,2016-10,T4,2016-T4,42,2016-10-01,2016-10-17,6
2016-10-22,2016,10,Outubro,Out,22,Sábado,Sab,6,2016-10,T4,2016-T4,42,2016-10-01,2016-10-17,7
2016-10-23,2016,10,Outubro,Out,23,Domingo,Dom,7,2016-10,T4,2016-T4,42,2016-10-01,2016-10-17,1
2016-10-24,2016,10,Outubro,Out,24,Segunda-Feira,Seg,1,2016-10,T4,2016-T4,43,2016-10-01,2016-10-24,2
2016-10-25,2016,10,Outubro,Out,25,Terça-Feira,Ter,2,2016-10,T4,2016-T4,43,2016-10-01,2016-10-24,3
2016-10-26,2016,10,Outubro,Out,26,Quarta-Feira,Qua,3,2016-10,T4,2016-T4,43,2016-10-01,2016-10-24,4
2016-10-27,2016,10,Outubro,Out,27,Quinta-Feira,Qui,4,2016-10,T4,2016-T4,43,2016-10-01,2016-10-24,5
2016-10-28,2016,10,Outubro,Out,28,Sexta-Feira,Sex,5,2016-10,T4,2016-T4,43,2016-10-01,2016-10-24,6
2016-10-29,2016,10,Outubro,Out,29,Sábado,Sab,6,2016-10,T4,2016-T4,43,2016-10-01,2016-10-24,7
2016-10-30,2016,10,Outubro,Out,30,Domingo,Dom,7,2016-10,T4,2016-T4,43,2016-10-01,2016-10-24,1
2016-10-31,2016,10,Outubro,Out,31,Segunda-Feira,Seg,1,2016-10,T4,2016-T4,44,2016-10-01,2016-10-31,2
2016-11-01,2016,11,Novembro,Nov,1,Terça-Feira,Ter,2,2016-11,T4,2016-T4,44,2016-11-01,2016-10-31,3
2016-11-02,2016,11,Novembro,Nov,2,Quarta-Feira,Qua,3,2016-11,T4,2016-T4,44,2016-11-01,2016-10-31,4
2016-11-03,2016,11,Novembro,Nov,3,Quinta-Feira,Qui,4,2016-11,T4,2016-T4,44,2016-11-01,2016-10-31,5
2016-11-04,2016,11,Novembro,Nov,4,Sexta-Feira,Sex,5,2016-11,T4,2016-T4,44,2016-11-01,2016-10-31,6
2016-11-05,2016,11,Novembro,Nov,5,Sábado,Sab,6,2016-11,T4,2016-T4,44,2016-11-01,2016-10-31,7
2016-11-06,2016,11,Novembro,Nov,6,Domingo,Dom,7,2016-11,T4,2016-T4,44,2016-11-01,2016-10-31,1
2016-11-07,2016,11,Novembro,Nov,7,Segunda-Feira,Seg,1,2016-11,T4,2016-T4,45,2016-11-01,2016-11-07,2
2016-11-08,2016,11,Novembro,Nov,8,Terça-Feira,Ter,2,2016-11,T4,2016-T4,45,2016-11-01,2016-11-07,3
2016-11-09,2016,11,Novembro,Nov,9,Quarta-Feira,Qua,3,2016-11,T4,2016-T4,45,2016-11-01,2016-11-07,4
2016-11-10,2016,11,Novembro,Nov,10,Quinta-Feira,Qui,4,2016-11,T4,2016-T4,45,2016-11-01,2016-11-07,5
2016-11-11,2016,11,Novembro,Nov,11,Sexta-Feira,Sex,5,2016-11,T4,2016-T4,45,2016-11-01,2016-11-07,6
2016-11-12,2016,11,Novembro,Nov,12,Sábado,Sab,6,2016-11,T4,2016-T4,45,2016-11-01,2016-11-07,7
2016-11-13,2016,11,Novembro,Nov,13,Domingo,Dom,7,2016-11,T4,2016-T4,45,2016-11-01,2016-11-07,1
2016-11-14,2016,11,Novembro,Nov,14,Segunda-Feira,Seg,1,2016-11,T4,2016-T4,46,2016-11-01,2016-11-14,2
2016-11-15,2016,11,Novembro,Nov,15,Terça-Feira,Ter,2,2016-11,T4,2016-T4,46,2016-11-01,2016-11-14,3
2016-11-16,2016,11,Novembro,Nov,16,Quarta-Feira,Qua,3,2016-11,T4,2016-T4,46,2016-11-01,2016-11-14,4
2016-11-17,2016,11,Novembro,Nov,17,Quinta-Feira,Qui,4,2016-11,T4,2016-T4,46,2016-11-01,2016-11-14,5
2016-11-18,2016,11,Novembro,Nov,18,Sexta-Feira,Sex,5,2016-11,T4,2016-T4,46,2016-11-01,2016-11-14,6
2016-11-19,2016,11,Novembro,Nov,19,Sábado,Sab,6,2016-11,T4,2016-T4,46,2016-11-01,2016-11-14,7
2016-11-20,2016,11,Novembro,Nov,20,Domingo,Dom,7,2016-11,T4,2016-T4,46,2016-11-01,2016-11-14,1
2016-11-21,2016,11,Novembro,Nov,21,Segunda-Feira,Seg,1,2016-11,T4,2016-T4,47,2016-11-01,2016-11-21,2
2016-11-22,2016,11,Novembro,Nov,22,Terça-Feira,Ter,2,2016-11,T4,2016-T4,47,2016-11-01,2016-11-21,3
2016-11-23,2016,11,Novembro,Nov,23,Quarta-Feira,Qua,3,2016-11,T4,2016-T4,47,2016-11-01,2016-11-21,4
2016-11-24,2016,11,Novembro,Nov,24,Quinta-Feira,Qui,4,2016-11,T4,2016-T4,47,2016-11-01,2016-11-21,5
2016-11-25,2016,11,Novembro,Nov,25,Sexta-Feira,Sex,5,2016-11,T4,2016-T4,47,2016-11-01,2016-11-21,6
2016-11-26,2016,11,Novembro,Nov,26,Sábado,Sab,6,2016-11,T4,2016-T4,47,2016-11-01,2016-11-21,7
2016-11-27,2016,11,Novembro,Nov,27,Domingo,Dom,7,2016-11,T4,2016-T4,47,2016-11-01,2016-11-21,1
2016-11-28,2016,11,Novembro,Nov,28,Segunda-Feira,Seg,1,2016-11,T4,2016-T4,48,2016-11-01,2016-11-28,2
2016-11-29,2016,11,Novembro,Nov,29,Terça-Feira,Ter,2,2016-11,T4,2016-T4,48,2016-11-01,2016-11-28,3
2016-11-30,2016,11,Novembro,Nov,30,Quarta-Feira,Qua,3,2016-11,T4,2016-T4,48,2016-11-01,2016-11-28,4
2016-12-01,2016,12,Dezembro,Dez,1,Quinta-Feira,Qui,4,2016-12,T4,2016-T4,48,2016-12-01,2016-11-28,5
2016-12-02,2016,12,Dezembro,Dez,2,Sexta-Feira,Sex,5,2016-12,T4,2016-T4,48,2016-12-01,2016-11-28,6
2016-12-03,2016,12,Dezembro,Dez,3,Sábado,Sab,6,2016-12,T4,2016-T4,48,2016-12-01,2016-11-28,7
2016-12-04,2016,12,Dezembro,Dez,4,Domingo,Dom,7,2016-12,T4,2016-T4,48,2016-12-01,2016-11-28,1
2016-12-05,2016,12,Dezembro,Dez,5,Segunda-Feira,Seg,1,2016-12,T4,2016-T4,49,2016-12-01,2016-12-05,2
2016-12-06,2016,12,Dezembro,Dez,6,Terça-Feira,Ter,2,2016-12,T4,2016-T4,49,2016-12-01,2016-12-05,3
2016-12-07,2016,12,Dezembro,Dez,7,Quarta-Feira,Qua,3,2016-12,T4,2016-T4,49,2016-12-01,2016-12-05,4
2016-12-08,2016,12,Dezembro,Dez,8,Quinta-Feira,Qui,4,2016-12,T4,2016-T4,49,2016-12-01,2016-12-05,5
2016-12-09,2016,12,Dezembro,Dez,9,Sexta-Feira,Sex,5,2016-12,T4,2016-T4,49,2016-12-01,2016-12-05,6
2016-12-10,2016,12,Dezembro,Dez,10,Sábado,Sab,6,2016-12,T4,2016-T4,49,2016-12-01,2016-12-05,7
2016-12-11,2016,12,Dezembro,Dez,11,Domingo,Dom,7,2016-12,T4,2016-T4,49,2016-12-01,2016-12-05,1
2016-12-12,2016,12,Dezembro,Dez,12,Segunda-Feira,Seg,1,2016-12,T4,2016-T4,50,2016-12-01,2016-12-12,2
2016-12-13,2016,12,Dezembro,Dez,13,Terça-Feira,Ter,2,2016-12,T4,2016-T4,50,2016-12-01,2016-12-12,3
2016-12-14,2016,12,Dezembro,Dez,14,Quarta-Feira,Qua,3,2016-12,T4,2016-T4,50,2016-12-01,2016-12-12,4
2016-12-15,2016,12,Dezembro,Dez,15,Quinta-Feira,Qui,4,2016-12,T4,2016-T4,50,2016-12-01,2016-12-12,5
2016-12-16,2016,12,Dezembro,Dez,16,Sexta-Feira,Sex,5,2016-12,T4,2016-T4,50,2016-12-01,2016-12-12,6
2016-12-17,2016,12,Dezembro,Dez,17,Sábado,Sab,6,2016-12,T4,2016-T4,50,2016-12-01,2016-12-12,7
2016-12-18,2016,12,Dezembro,Dez,18,Domingo,Dom,7,2016-12,T4,2016-T4,50,2016-12-01,2016-12-12,1
2016-12-19,2016,12,Dezembro,Dez,19,Segunda-Feira,Seg,1,2016-12,T4,2016-T4,51,2016-12-01,2016-12-19,2
2016-12-20,2016,12,Dezembro,Dez,20,Terça-Feira,Ter,2,2016-12,T4,2016-T4,51,2016-12-01,2016-12-19,3
2016-12-21,2016,12,Dezembro,Dez,21,Quarta-Feira,Qua,3,2016-12,T4,2016-T4,51,2016-12-01,2016-12-19,4
2016-12-22,2016,12,Dezembro,Dez,22,Quinta-Feira,Qui,4,2016-12,T4,2016-T4,51,2016-12-01,2016-12-19,5
2016-12-23,2016,12,Dezembro,Dez,23,Sexta-Feira,Sex,5,2016-12,T4,2016-T4,51,2016-12-01,2016-12-19,6
2016-12-24,2016,12,Dezembro,Dez,24,Sábado,Sab,6,2016-12,T4,2016-T4,51,2016-12-01,2016-12-19,7
2016-12-25,2016,12,Dezembro,Dez,25,Domingo,Dom,7,2016-12,T4,2016-T4,51,2016-12-01,2016-12-19,1
2016-12-26,2016,12,Dezembro,Dez,26,Segunda-Feira,Seg,1,2016-12,T4,2016-T4,52,2016-12-01,2016-12-26,2
2016-12-27,2016,12,Dezembro,Dez,27,Terça-Feira,Ter,2,2016-12,T4,2016-T4,52,2016-12-01,2016-12-26,3
2016-12-28,2016,12,Dezembro,Dez,28,Quarta-Feira,Qua,3,2016-12,T4,2016-T4,52,2016-12-01,2016-12-26,4
2016-12-29,2016,12,Dezembro,Dez,29,Quinta-Feira,Qui,4,2016-12,T4,2016-T4,52,2016-12-01,2016-12-26,5
2016-12-30,2016,12,Dezembro,Dez,30,Sexta-Feira,Sex,5,2016-12,T4,2016-T4,52,2016-12-01,2016-12-26,6
2016-12-31,2016,12,Dezembro,Dez,31,Sábado,Sab,6,2016-12,T4,2016-T4,52,2016-12-01,2016-12-26,7
2017-01-01,2017,1,Janeiro,Jan,1,Domingo,Dom,7,2017-01,T1,2017-T1,52,2017-01-01,2016-12-26,1
2017-01-02,2017,1,Janeiro,Jan,2,Segunda-Feira,Seg,1,2017-01,T1,2017-T1,1,2017-01-01,2017-01-02,2
2017-01-03,2017,1,Janeiro,Jan,3,Terça-Feira,Ter,2,2017-01,T1,2017-T1,1,2017-01-01,2017-01-02,3
2017-01-04,2017,1,Janeiro,Jan,4,Quarta-Feira,Qua,3,2017-01,T1,2017-T1,1,2017-01-01,2017-01-02,4
2017-01-05,2017,1,Janeiro,Jan,5,Quinta-Feira,Qui,4,2017-01,T1,2017-T1,1,2017-01-01,2017-01-02,5
2017-01-06,2017,1,Janeiro,Jan,6,Sexta-Feira,Sex,5,2017-01,T1,2017-T1,1,2017-01-01,2017-01-02,6
2017-01-07,2017,1,Janeiro,Jan,7,Sábado,Sab,6,2017-01,T1,2017-T1,1,2017-01-01,2017-01-02,7
2017-01-08,2017,1,Janeiro,Jan,8,Domingo,Dom,7,2017-01,T1,2017-T1,1,2017-01-01,2017-01-02,1
2017-01-09,2017,1,Janeiro,Jan,9,Segunda-Feira,Seg,1,2017-01,T1,2017-T1,2,2017-01-01,2017-01-09,2
2017-01-10,2017,1,Janeiro,Jan,10,Terça-Feira,Ter,2,2017-01,T1,2017-T1,2,2017-01-01,2017-01-09,3
2017-01-11,2017,1,Janeiro,Jan,11,Quarta-Feira,Qua,3,2017-01,T1,2017-T1,2,2017-01-01,2017-01-09,4
2017-01-12,2017,1,Janeiro,Jan,12,Quinta-Feira,Qui,4,2017-01,T1,2017-T1,2,2017-01-01,2017-01-09,5
2017-01-13,2017,1,Janeiro,Jan,13,Sexta-Feira,Sex,5,2017-01,T1,2017-T1,2,2017-01-01,2017-01-09,6
2017-01-14,2017,1,Janeiro,Jan,14,Sábado,Sab,6,2017-01,T1,2017-T1,2,2017-01-01,2017-01-09,7
2017-01-15,2017,1,Janeiro,Jan,15,Domingo,Dom,7,2017-01,T1,2017-T1,2,2017-01-01,2017-01-09,1
2017-01-16,2017,1,Janeiro,Jan,16,Segunda-Feira,Seg,1,2017-01,T1,2017-T1,3,2017-01-01,2017-01-16,2
2017-01-17,2017,1,Janeiro,Jan,17,Terça-Feira,Ter,2,2017-01,T1,2017-T1,3,2017-01-01,2017-01-16,3
2017-01-18,2017,1,Janeiro,Jan,18,Quarta-Feira,Qua,3,2017-01,T1,2017-T1,3,2017-01-01,2017-01-16,4
2017-01-19,2017,1,Janeiro,Jan,19,Quinta-Feira,Qui,4,2017-01,T1,2017-T1,3,2017-01-01,2017-01-16,5
2017-01-20,2017,1,Janeiro,Jan,20,Sexta-Feira,Sex,5,2017-01,T1,2017-T1,3,2017-01-01,2017-01-16,6
2017-01-21,2017,1,Janeiro,Jan,21,Sábado,Sab,6,2017-01,T1,2017-T1,3,2017-01-01,2017-01-16,7
2017-01-22,2017,1,Janeiro,Jan,22,Domingo,Dom,7,2017-01,T1,2017-T1,3,2017-01-01,2017-01-16,1
2017-01-23,2017,1,Janeiro,Jan,23,Segunda-Feira,Seg,1,2017-01,T1,2017-T1,4,2017-01-01,2017-01-23,2
2017-01-24,2017,1,Janeiro,Jan,24,Terça-Feira,Ter,2,2017-01,T1,2017-T1,4,2017-01-01,2017-01-23,3
2017-01-25,2017,1,Janeiro,Jan,25,Quarta-Feira,Qua,3,2017-01,T1,2017-T1,4,2017-01-01,2017-01-23,4
2017-01-26,2017,1,Janeiro,Jan,26,Quinta-Feira,Qui,4,2017-01,T1,2017-T1,4,2017-01-01,2017-01-23,5
2017-01-27,2017,1,Janeiro,Jan,27,Sexta-Feira,Sex,5,2017-01,T1,2017-T1,4,2017-01-01,2017-01-23,6
2017-01-28,2017,1,Janeiro,Jan,28,Sábado,Sab,6,2017-01,T1,2017-T1,4,2017-01-01,2017-01-23,7
2017-01-29,2017,1,Janeiro,Jan,29,Domingo,Dom,7,2017-01,T1,2017-T1,4,2017-01-01,2017-01-23,1
2017-01-30,2017,1,Janeiro,Jan,30,Segunda-Feira,Seg,1,2017-01,T1,2017-T1,5,2017-01-01,2017-01-30,2
2017-01-31,2017,1,Janeiro,Jan,31,Terça-Feira,Ter,2,2017-01,T1,2017-T1,5,2017-01-01,2017-01-30,3
2017-02-01,2017,2,Fevereiro,Fev,1,Quarta-Feira,Qua,3,2017-02,T1,2017-T1,5,2017-02-01,2017-01-30,4
2017-02-02,2017,2,Fevereiro,Fev,2,Quinta-Feira,Qui,4,2017-02,T1,2017-T1,5,2017-02-01,2017-01-30,5
2017-02-03,2017,2,Fevereiro,Fev,3,Sexta-Feira,Sex,5,2017-02,T1,2017-T1,5,2017-02-01,2017-01-30,6
2017-02-04,2017,2,Fevereiro,Fev,4,Sábado,Sab,6,2017-02,T1,2017-T1,5,2017-02-01,2017-01-30,7
2017-02-05,2017,2,Fevereiro,Fev,5,Domingo,Dom,7,2017-02,T1,2017-T1,5,2017-02-01,2017-01-30,1
2017-02-06,2017,2,Fevereiro,Fev,6,Segunda-Feira,Seg,1,2017-02,T1,2017-T1,6,2017-02-01,2017-02-06,2
2017-02-07,2017,2,Fevereiro,Fev,7,Terça-Feira,Ter,2,2017-02,T1,2017-T1,6,2017-02-01,2017-02-06,3
2017-02-08,2017,2,Fevereiro,Fev,8,Quarta-Feira,Qua,3,2017-02,T1,2017-T1,6,2017-02-01,2017-02-06,4
2017-02-09,2017,2,Fevereiro,Fev,9,Quinta-Feira,Qui,4,2017-02,T1,2017-T1,6,2017-02-01,2017-02-06,5
2017-02-10,2017,2,Fevereiro,Fev,10,Sexta-Feira,Sex,5,2017-02,T1,2017-T1,6,2017-02-01,2017-02-06,6
2017-02-11,2017,2,Fevereiro,Fev,11,Sábado,Sab,6,2017-02,T1,2017-T1,6,2017-02-01,2017-02-06,7
2017-02-12,2017,2,Fevereiro,Fev,12,Domingo,Dom,7,2017-02,T1,2017-T1,6,2017-02-01,2017-02-06,1
2017-02-13,2017,2,Fevereiro,Fev,13,Segunda-Feira,Seg,1,2017-02,T1,2017-T1,7,2017-02-01,2017-02-13,2
2017-02-14,2017,2,Fevereiro,Fev,14,Terça-Feira,Ter,2,2017-02,T1,2017-T1,7,2017-02-01,2017-02-13,3
2017-02-15,2017,2,Fevereiro,Fev,15,Quarta-Feira,Qua,3,2017-02,T1,2017-T1,7,2017-02-01,2017-02-13,4
2017-02-16,2017,2,Fevereiro,Fev,16,Quinta-Feira,Qui,4,2017-02,T1,2017-T1,7,2017-02-01,2017-02-13,5
2017-02-17,2017,2,Fevereiro,Fev,17,Sexta-Feira,Sex,5,2017-02,T1,2017-T1,7,2017-02-01,2017-02-13,6
2017-02-18,2017,2,Fevereiro,Fev,18,Sábado,Sab,6,2017-02,T1,2017-T1,7,2017-02-01,2017-02-13,7
2017-02-19,2017,2,Fevereiro,Fev,19,Domingo,Dom,7,2017-02,T1,2017-T1,7,2017-02-01,2017-02-13,1
2017-02-20,2017,2,Fevereiro,Fev,20,Segunda-Feira,Seg,1,2017-02,T1,2017-T1,8,2017-02-01,2017-02-20,2
2017-02-21,2017,2,Fevereiro,Fev,21,Terça-Feira,Ter,2,2017-02,T1,2017-T1,8,2017-02-01,2017-02-20,3
2017-02-22,2017,2,Fevereiro,Fev,22,Quarta-Feira,Qua,3,2017-02,T1,2017-T1,8,2017-02-01,2017-02-20,4
2017-02-23,2017,2,Fevereiro,Fev,23,Quinta-Feira,Qui,4,2017-02,T1,2017-T1,8,2017-02-01,2017-02-20,5
2017-02-24,2017,2,Fevereiro,Fev,24,Sexta-Feira,Sex,5,2017-02,T1,2017-T1,8,2017-02-01,2017-02-20,6
2017-02-25,2017,2,Fevereiro,Fev,25,Sábado,Sab,6,2017-02,T1,2017-T1,8,2017-02-01,2017-02-20,7
2017-02-26,2017,2,Fevereiro,Fev,26,Domingo,Dom,7,2017-02,T1,2017-T1,8,2017-02-01,2017-02-20,1
2017-02-27,2017,2,Fevereiro,Fev,27,Segunda-Feira,Seg,1,2017-02,T1,2017-T1,9,2017-02-01,2017-02-27,2
2017-02-28,2017,2,Fevereiro,Fev,28,Terça-Feira,Ter,2,2017-02,T1,2017-T1,9,2017-02-01,2017-02-27,3
2017-03-01,2017,3,Março,Mar,1,Quarta-Feira,Qua,3,2017-03,T1,2017-T1,9,2017-03-01,2017-02-27,4
2017-03-02,2017,3,Março,Mar,2,Quinta-Feira,Qui,4,2017-03,T1,2017-T1,9,2017-03-01,2017-02-27,5
2017-03-03,2017,3,Março,Mar,3,Sexta-Feira,Sex,5,2017-03,T1,2017-T1,9,2017-03-01,2017-02-27,6
2017-03-04,2017,3,Março,Mar,4,Sábado,Sab,6,2017-03,T1,2017-T1,9,2017-03-01,2017-02-27,7
2017-03-05,2017,3,Março,Mar,5,Domingo,Dom,7,2017-03,T1,2017-T1,9,2017-03-01,2017-02-27,1
2017-03-06,2017,3,Março,Mar,6,Segunda-Feira,Seg,1,2017-03,T1,2017-T1,10,2017-03-01,2017-03-06,2
2017-03-07,2017,3,Março,Mar,7,Terça-Feira,Ter,2,2017-03,T1,2017-T1,10,2017-03-01,2017-03-06,3
2017-03-08,2017,3,Março,Mar,8,Quarta-Feira,Qua,3,2017-03,T1,2017-T1,10,2017-03-01,2017-03-06,4
2017-03-09,2017,3,Março,Mar,9,Quinta-Feira,Qui,4,2017-03,T1,2017-T1,10,2017-03-01,2017-03-06,5
